,STATE_COUNTY,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE,AFAMERPER,WHITESPER,ASIANPER,HISPANICPER,PERSENIORS,YEAR_x,POVERTY_RATE,YEAR_y,INCINEQUALITY,YEAR_x,UNEMP_RATE,YEAR_y,RURAL_POP,YEAR,CITIZENS
1696,MO_CHARITON,2950,0.743,888,0.224,19481.0,2017.0,0.16,2017.0,0.483,0.02,0.967,0.001,0.005,0.214,2016.0,0.15353260869565216,2017.0,0.5003315649867374,2017.0,0.047,2017.0,1.0,2016.0,0.9986870000000001
1697,MO_CHRISTIAN,30946,0.745,8508,0.205,25134.0,2017.0,0.133,2017.0,0.6759999999999999,0.006,0.957,0.005,0.025,0.122,2016.0,0.1099137665916276,2017.0,0.38461538461538464,2017.0,0.042,2017.0,0.44799999999999995,2016.0,0.9902139999999999
1698,MO_CLARK,2458,0.741,724,0.218,20279.0,2017.0,0.17300000000000001,2017.0,0.5660000000000001,0.003,0.982,0.003,0.006,0.177,2016.0,0.13799256505576207,2017.0,0.4414235190097259,2017.0,0.071,2017.0,1.0,2016.0,0.996793
1699,MO_CLAY,57476,0.522,45304,0.411,29406.0,2017.0,0.10099999999999999,2017.0,0.706,0.052000000000000005,0.875,0.021,0.059,0.112,2016.0,0.09071425466243534,2017.0,0.4031830238726791,2017.0,0.045,2017.0,0.098,2016.0,0.980698
1700,MO_CLINTON,7067,0.6920000000000001,2572,0.252,25100.0,2017.0,0.128,2017.0,0.616,0.014,0.955,0.003,0.016,0.157,2016.0,0.09494817349300594,2017.0,0.4147877984084881,2017.0,0.049,2017.0,0.762,2016.0,0.993705
1701,MO_COLE,24616,0.659,10913,0.292,26160.0,2017.0,0.11900000000000001,2017.0,0.6509999999999999,0.112,0.8440000000000001,0.013,0.024,0.123,2016.0,0.12649451024707375,2017.0,0.4257294429708223,2017.0,0.04,2017.0,0.29100000000000004,2016.0,0.986502
1702,MO_COOPER,5624,0.7040000000000001,1932,0.242,22910.0,2017.0,0.138,2017.0,0.542,0.069,0.904,0.004,0.013,0.154,2016.0,0.13332085594859314,2017.0,0.4534703801945181,2017.0,0.057999999999999996,2017.0,0.532,2016.0,0.994209
1703,MO_CRAWFORD,7724,0.779,1824,0.184,18415.0,2017.0,0.17300000000000001,2017.0,0.39,0.003,0.973,0.003,0.015,0.163,2016.0,0.2144547303748599,2017.0,0.487842617152962,2017.0,0.06,2017.0,0.733,2016.0,0.995315
1704,MO_DADE,3184,0.8059999999999999,637,0.161,20034.0,2017.0,0.171,2017.0,0.49,0.004,0.96,0.003,0.015,0.205,2016.0,0.20557208547470926,2017.0,0.4932581786030062,2017.0,0.051,2017.0,1.0,2016.0,0.9968379999999999
1705,MO_DALLAS,5895,0.7909999999999999,1272,0.171,18155.0,2017.0,0.20600000000000002,2017.0,0.434,0.002,0.965,0.002,0.015,0.17,2016.0,0.1822980603977412,2017.0,0.45015473032714415,2017.0,0.062,2017.0,0.8190000000000001,2016.0,0.999576
1706,MO_DAVIESS,2767,0.74,730,0.195,19890.0,2017.0,0.193,2017.0,0.391,0.003,0.98,0.001,0.01,0.171,2016.0,0.16291009266215878,2017.0,0.4309239610963749,2017.0,0.046,2017.0,1.0,2016.0,0.9951559999999999
1707,MO_DEKALB,3540,0.7709999999999999,824,0.179,16635.0,2017.0,0.135,2017.0,0.365,0.113,0.8690000000000001,0.002,0.017,0.13699999999999998,2016.0,0.14179431072210066,2017.0,0.5083996463306808,2017.0,0.047,2017.0,0.624,2016.0,0.9940969999999999
1708,MO_DENT,5600,0.825,978,0.14400000000000002,18544.0,2017.0,0.20800000000000002,2017.0,0.424,0.004,0.966,0.003,0.009000000000000001,0.19,2016.0,0.22392156862745094,2017.0,0.5218832891246685,2017.0,0.057999999999999996,2017.0,0.6859999999999999,2016.0,0.9933879999999999
1709,MO_DOUGLAS,5486,0.823,984,0.14800000000000002,16404.0,2017.0,0.18899999999999997,2017.0,0.488,0.002,0.971,0.002,0.008,0.198,2016.0,0.20503488019411584,2017.0,0.4315870910698497,2017.0,0.068,2017.0,0.7909999999999999,2016.0,0.996584
1710,MO_DUNKLIN,8026,0.759,2360,0.223,17990.0,2017.0,0.166,2017.0,0.439,0.097,0.851,0.003,0.054000000000000006,0.165,2016.0,0.2739434079805895,2017.0,0.5691865605658709,2017.0,0.08,2017.0,0.505,2016.0,0.979182
1711,MO_FRANKLIN,35430,0.7070000000000001,12341,0.246,24742.0,2017.0,0.124,2017.0,0.634,0.008,0.968,0.004,0.014,0.138,2016.0,0.11960004364603068,2017.0,0.4374447391688771,2017.0,0.05,2017.0,0.556,2016.0,0.993122
1712,MO_GASCONADE,5670,0.7609999999999999,1520,0.204,21830.0,2017.0,0.15,2017.0,0.506,0.002,0.979,0.003,0.01,0.201,2016.0,0.14272933727892093,2017.0,0.4818744473916888,2017.0,0.042,2017.0,0.809,2016.0,0.9966389999999999
1713,MO_GENTRY,2304,0.757,605,0.199,20534.0,2017.0,0.171,2017.0,0.596,0.003,0.984,0.003,0.005,0.205,2016.0,0.15881993274228065,2017.0,0.4588859416445624,2017.0,0.042,2017.0,1.0,2016.0,0.993032
1714,MO_GREENE,78035,0.604,42728,0.331,23520.0,2017.0,0.14,2017.0,0.713,0.029,0.912,0.016,0.03,0.14,2016.0,0.18689727501617007,2017.0,0.4829796640141468,2017.0,0.040999999999999995,2017.0,0.14,2016.0,0.9829389999999999
1715,MO_GRUNDY,3462,0.782,780,0.17600000000000002,19527.0,2017.0,0.156,2017.0,0.562,0.006,0.969,0.004,0.017,0.205,2016.0,0.19903255063992745,2017.0,0.5296198054818744,2017.0,0.040999999999999995,2017.0,0.455,2016.0,0.987489
1716,MO_HARRISON,2965,0.804,574,0.156,19468.0,2017.0,0.179,2017.0,0.42200000000000004,0.003,0.976,0.002,0.016,0.207,2016.0,0.18599119990486385,2017.0,0.4573386383731211,2017.0,0.051,2017.0,0.7040000000000001,2016.0,0.98601
1717,MO_HENRY,7075,0.7170000000000001,2357,0.239,22394.0,2017.0,0.153,2017.0,0.565,0.01,0.964,0.002,0.017,0.195,2016.0,0.2142556081112724,2017.0,0.4246242263483643,2017.0,0.055,2017.0,0.495,2016.0,0.988965
1718,MO_HICKORY,3542,0.75,1016,0.215,17361.0,2017.0,0.22,2017.0,0.473,0.003,0.97,0.002,0.009000000000000001,0.29600000000000004,2016.0,0.2520593080724877,2017.0,0.4451812555260831,2017.0,0.067,2017.0,1.0,2016.0,0.997086
1719,MO_HOLT,1926,0.818,347,0.147,24127.0,2017.0,0.154,2017.0,0.602,0.002,0.977,0.003,0.008,0.212,2016.0,0.1389769126301494,2017.0,0.4195402298850575,2017.0,0.037000000000000005,2017.0,1.0,2016.0,0.999559
1720,MO_HOWARD,3277,0.6729999999999999,1283,0.264,21598.0,2017.0,0.14400000000000002,2017.0,0.564,0.052000000000000005,0.918,0.003,0.012,0.159,2016.0,0.1818085668958223,2017.0,0.5350353669319187,2017.0,0.049,2017.0,0.6409999999999999,2016.0,0.996058
1721,MO_HOWELL,13893,0.7959999999999999,2881,0.165,17416.0,2017.0,0.166,2017.0,0.528,0.004,0.963,0.005,0.017,0.171,2016.0,0.2272899845604799,2017.0,0.5371352785145889,2017.0,0.064,2017.0,0.722,2016.0,0.9906370000000001
1722,MO_IRON,3173,0.743,933,0.219,19101.0,2017.0,0.17,2017.0,0.474,0.013,0.964,0.001,0.013,0.179,2016.0,0.21820423258680915,2017.0,0.4866268788682581,2017.0,0.078,2017.0,0.7490000000000001,2016.0,0.998239
1723,MO_JACKSON,91557,0.528,71237,0.411,26062.0,2017.0,0.14800000000000002,2017.0,0.6579999999999999,0.239,0.669,0.016,0.084,0.125,2016.0,0.1720930509263597,2017.0,0.5398983200707338,2017.0,0.059000000000000004,2017.0,0.038,2016.0,0.9680209999999999
1724,MO_JASPER,35070,0.726,10572,0.219,21124.0,2017.0,0.174,2017.0,0.5670000000000001,0.019,0.882,0.01,0.068,0.134,2016.0,0.17796181234292094,2017.0,0.4748010610079576,2017.0,0.042,2017.0,0.237,2016.0,0.97157
1725,MO_JEFFERSON,69036,0.65,31568,0.297,24792.0,2017.0,0.121,2017.0,0.653,0.008,0.965,0.006,0.016,0.112,2016.0,0.10948998004645223,2017.0,0.4005305039787799,2017.0,0.048,2017.0,0.302,2016.0,0.993194
1726,MO_JOHNSON,13719,0.649,5930,0.281,21547.0,2017.0,0.122,2017.0,0.6940000000000001,0.043,0.9,0.015,0.031,0.107,2016.0,0.1703151213793382,2017.0,0.4781167108753315,2017.0,0.054000000000000006,2017.0,0.504,2016.0,0.982555
1728,MO_KNOX,1416,0.757,379,0.203,20946.0,2017.0,0.22,2017.0,0.46,0.003,0.98,0.002,0.008,0.2,2016.0,0.20097161851188955,2017.0,0.4969053934571177,2017.0,0.039,2017.0,1.0,2016.0,0.9972479999999999
1729,MO_LACLEDE,12881,0.8029999999999999,2553,0.159,19553.0,2017.0,0.16899999999999998,2017.0,0.46299999999999997,0.006999999999999999,0.957,0.004,0.02,0.156,2016.0,0.19190877313621,2017.0,0.4739168877099912,2017.0,0.064,2017.0,0.605,2016.0,0.9984790000000001
1730,MO_LAFAYETTE,10988,0.6920000000000001,4053,0.255,23637.0,2017.0,0.124,2017.0,0.557,0.022,0.941,0.004,0.022,0.165,2016.0,0.12192233372810572,2017.0,0.4521441202475686,2017.0,0.048,2017.0,0.569,2016.0,0.9925280000000001
1731,MO_LAWRENCE,13089,0.7829999999999999,2901,0.174,19060.0,2017.0,0.184,2017.0,0.517,0.003,0.936,0.004,0.063,0.163,2016.0,0.1813262967109121,2017.0,0.4434129089301503,2017.0,0.049,2017.0,0.5870000000000001,2016.0,0.9825149999999999
1732,MO_LEWIS,3344,0.75,934,0.21,19317.0,2017.0,0.155,2017.0,0.508,0.032,0.944,0.002,0.016,0.163,2016.0,0.13782493368700266,2017.0,0.4471706454465075,2017.0,0.049,2017.0,1.0,2016.0,0.9876799999999999
1733,MO_LINCOLN,18159,0.727,5575,0.223,22063.0,2017.0,0.14,2017.0,0.52,0.019,0.95,0.004,0.02,0.109,2016.0,0.1375532789949899,2017.0,0.4531388152077807,2017.0,0.052000000000000005,2017.0,0.748,2016.0,0.992116
1734,MO_LINN,4088,0.732,1240,0.222,21015.0,2017.0,0.159,2017.0,0.49,0.006999999999999999,0.972,0.002,0.015,0.19,2016.0,0.1836584166530077,2017.0,0.4637488947833775,2017.0,0.069,2017.0,0.665,2016.0,0.99724
1735,MO_LIVINGSTON,4879,0.76,1265,0.197,21011.0,2017.0,0.14800000000000002,2017.0,0.457,0.024,0.954,0.003,0.012,0.182,2016.0,0.17846532859937686,2017.0,0.466290893015031,2017.0,0.043,2017.0,0.366,2016.0,0.99555
1736,MO_MACON,5798,0.76,1548,0.203,20054.0,2017.0,0.17,2017.0,0.547,0.023,0.952,0.004,0.01,0.194,2016.0,0.18817382101990876,2017.0,0.4372236958443855,2017.0,0.054000000000000006,2017.0,0.6779999999999999,2016.0,0.9962979999999999
1737,MO_MADISON,4102,0.7709999999999999,1005,0.189,17316.0,2017.0,0.17300000000000001,2017.0,0.56,0.003,0.971,0.003,0.02,0.177,2016.0,0.16390454093470336,2017.0,0.4226348364279399,2017.0,0.057999999999999996,2017.0,0.655,2016.0,0.9947590000000001
1738,MO_MARIES,3561,0.7909999999999999,794,0.17600000000000002,22026.0,2017.0,0.179,2017.0,0.47700000000000004,0.003,0.977,0.001,0.008,0.179,2016.0,0.18875366238449404,2017.0,0.4555702917771883,2017.0,0.052000000000000005,2017.0,1.0,2016.0,0.9996659999999999
1739,MO_MARION,9419,0.728,2994,0.231,21909.0,2017.0,0.138,2017.0,0.58,0.049,0.918,0.005,0.014,0.157,2016.0,0.17274850386804844,2017.0,0.4760167992926614,2017.0,0.044000000000000004,2017.0,0.248,2016.0,0.995183
1740,MO_MCDONALD,6599,0.8009999999999999,1329,0.161,17505.0,2017.0,0.242,2017.0,0.423,0.006,0.85,0.008,0.112,0.125,2016.0,0.20712147612026985,2017.0,0.4681697612732095,2017.0,0.046,2017.0,1.0,2016.0,0.934067
1741,MO_MERCER,1486,0.852,216,0.124,20178.0,2017.0,0.17600000000000002,2017.0,0.505,0.002,0.978,0.005,0.006999999999999999,0.202,2016.0,0.14624724061810154,2017.0,0.4993368700265252,2017.0,0.044000000000000004,2017.0,1.0,2016.0,0.9932469999999999
1742,MO_MILLER,9285,0.813,1750,0.153,19385.0,2017.0,0.17800000000000002,2017.0,0.526,0.004,0.967,0.003,0.014,0.157,2016.0,0.19306067852944755,2017.0,0.5373563218390804,2017.0,0.06,2017.0,0.7979999999999999,2016.0,0.997401
1743,MO_MISSISSIPPI,3600,0.696,1458,0.282,15558.0,2017.0,0.158,2017.0,0.35600000000000004,0.24,0.741,0.002,0.016,0.152,2016.0,0.30459490176976783,2017.0,0.5038682581786029,2017.0,0.059000000000000004,2017.0,0.327,2016.0,0.9973780000000001
1744,MO_MONITEAU,5347,0.7829999999999999,1237,0.181,19451.0,2017.0,0.177,2017.0,0.483,0.037000000000000005,0.924,0.004,0.038,0.138,2016.0,0.1230886321178994,2017.0,0.4415340406719717,2017.0,0.049,2017.0,0.527,2016.0,0.978662
1745,MO_MONROE,3159,0.76,853,0.205,20331.0,2017.0,0.166,2017.0,0.46399999999999997,0.03,0.951,0.003,0.01,0.18600000000000005,2016.0,0.15671290853515166,2017.0,0.3874889478337754,2017.0,0.053,2017.0,1.0,2016.0,0.997107
1746,MO_MONTGOMERY,4127,0.76,1119,0.206,20991.0,2017.0,0.159,2017.0,0.5379999999999999,0.016,0.957,0.003,0.014,0.187,2016.0,0.17542781921895567,2017.0,0.5180150309460655,2017.0,0.05,2017.0,0.785,2016.0,0.996193
1747,MO_MORGAN,6760,0.7659999999999999,1768,0.2,17935.0,2017.0,0.21899999999999997,2017.0,0.377,0.006,0.961,0.004,0.018000000000000002,0.221,2016.0,0.2424456796361799,2017.0,0.5443191865605659,2017.0,0.067,2017.0,1.0,2016.0,0.994351
1748,MO_NEWMADRID,5270,0.716,1933,0.263,21215.0,2017.0,0.156,2017.0,0.41700000000000004,0.158,0.8170000000000001,0.004,0.011,0.161,2016.0,0.2457264957264957,2017.0,0.5737179487179487,2017.0,0.062,2017.0,0.569,2016.0,0.995721
1749,MO_NEWTON,20553,0.772,4990,0.188,22341.0,2017.0,0.171,2017.0,0.568,0.008,0.893,0.013,0.044,0.152,2016.0,0.14369867285768734,2017.0,0.4446286472148541,2017.0,0.045,2017.0,0.644,2016.0,0.973715
1750,MO_NODAWAY,6380,0.675,2529,0.267,18079.0,2017.0,0.124,2017.0,0.563,0.024,0.945,0.016,0.013,0.132,2016.0,0.2546041677178465,2017.0,0.565760389036251,2017.0,0.049,2017.0,0.434,2016.0,0.9840610000000001
1751,MO_OREGON,3671,0.7859999999999999,865,0.185,16331.0,2017.0,0.19399999999999998,2017.0,0.531,0.001,0.966,0.003,0.012,0.198,2016.0,0.2634837257292937,2017.0,0.5655393457117595,2017.0,0.063,2017.0,0.805,2016.0,0.997345
1752,MO_OSAGE,5856,0.826,998,0.141,22629.0,2017.0,0.128,2017.0,0.5539999999999999,0.002,0.988,0.001,0.006,0.15,2016.0,0.06871138241643714,2017.0,0.4162245800176835,2017.0,0.037000000000000005,2017.0,1.0,2016.0,0.999489
1753,MO_OZARK,3639,0.8079999999999999,724,0.161,17215.0,2017.0,0.21600000000000003,2017.0,0.47700000000000004,0.001,0.974,0.001,0.013,0.234,2016.0,0.27221212445204745,2017.0,0.5045313881520779,2017.0,0.079,2017.0,1.0,2016.0,0.9984129999999999
1754,MO_PEMISCOT,3964,0.6579999999999999,1947,0.32299999999999995,16881.0,2017.0,0.147,2017.0,0.44299999999999995,0.268,0.7040000000000001,0.002,0.019,0.147,2016.0,0.2912160989995952,2017.0,0.5946065428824049,2017.0,0.091,2017.0,0.493,2016.0,0.994318
1755,MO_PERRY,6908,0.79,1520,0.174,23435.0,2017.0,0.13,2017.0,0.5489999999999999,0.004,0.972,0.004,0.017,0.156,2016.0,0.07903268668615468,2017.0,0.4147877984084881,2017.0,0.042,2017.0,0.556,2016.0,0.994883
1756,MO_PETTIS,12810,0.7070000000000001,4324,0.239,19709.0,2017.0,0.175,2017.0,0.5589999999999999,0.03,0.897,0.006,0.07200000000000001,0.147,2016.0,0.16940948693126814,2017.0,0.4384394341290893,2017.0,0.053,2017.0,0.37799999999999995,2016.0,0.9538549999999999
1757,MO_PHELPS,12709,0.685,4766,0.257,21173.0,2017.0,0.16,2017.0,0.636,0.022,0.917,0.029,0.02,0.136,2016.0,0.20633362855159534,2017.0,0.5474137931034483,2017.0,0.053,2017.0,0.462,2016.0,0.960609
1758,MO_PIKE,5274,0.7140000000000001,1806,0.245,18650.0,2017.0,0.162,2017.0,0.37200000000000005,0.07200000000000001,0.902,0.002,0.018000000000000002,0.156,2016.0,0.15162969389019704,2017.0,0.4489389920424404,2017.0,0.046,2017.0,0.544,2016.0,0.99318
1759,MO_PLATTE,25933,0.528,20057,0.408,35143.0,2017.0,0.09300000000000001,2017.0,0.797,0.059,0.872,0.023,0.05,0.112,2016.0,0.07115276196959866,2017.0,0.4476127320954907,2017.0,0.042,2017.0,0.158,2016.0,0.9728020000000001
1760,MO_POLK,10438,0.758,2631,0.191,19511.0,2017.0,0.16,2017.0,0.583,0.008,0.962,0.003,0.02,0.161,2016.0,0.17584339578218022,2017.0,0.4557913351016799,2017.0,0.052000000000000005,2017.0,0.6890000000000001,2016.0,0.99775
1761,MO_PULASKI,9876,0.732,2922,0.217,20863.0,2017.0,0.142,2017.0,0.6709999999999999,0.114,0.775,0.026,0.09,0.07200000000000001,2016.0,0.1458958214081282,2017.0,0.4119142351900972,2017.0,0.057999999999999996,2017.0,0.44,2016.0,0.977468
1762,MO_PUTNAM,1936,0.825,353,0.15,19397.0,2017.0,0.19399999999999998,2017.0,0.556,0.002,0.982,0.005,0.006999999999999999,0.21600000000000005,2016.0,0.18730489073881373,2017.0,0.5477453580901858,2017.0,0.04,2017.0,1.0,2016.0,0.9956940000000001
1763,MO_RALLS,3969,0.754,1138,0.21600000000000005,23299.0,2017.0,0.129,2017.0,0.428,0.011,0.973,0.002,0.01,0.165,2016.0,0.12576869668716525,2017.0,0.3532272325375774,2017.0,0.042,2017.0,0.961,2016.0,0.996186
1764,MO_RANDOLPH,7529,0.73,2283,0.221,17587.0,2017.0,0.155,2017.0,0.507,0.059,0.91,0.004,0.016,0.142,2016.0,0.17643448910708806,2017.0,0.5269672855879752,2017.0,0.059000000000000004,2017.0,0.452,2016.0,0.996093
1765,MO_RAY,7104,0.654,3090,0.284,24549.0,2017.0,0.127,2017.0,0.45799999999999996,0.012,0.963,0.003,0.018000000000000002,0.14800000000000002,2016.0,0.16051627783198796,2017.0,0.4287135278514589,2017.0,0.054000000000000006,2017.0,0.752,2016.0,0.998866
1766,MO_REYNOLDS,2406,0.792,540,0.17800000000000002,18449.0,2017.0,0.17600000000000002,2017.0,0.444,0.006999999999999999,0.967,0.002,0.01,0.201,2016.0,0.19640321817321346,2017.0,0.5305039787798408,2017.0,0.07,2017.0,1.0,2016.0,0.999081
1767,MO_RIPLEY,4522,0.8190000000000001,830,0.15,16408.0,2017.0,0.19,2017.0,0.431,0.003,0.968,0.003,0.01,0.188,2016.0,0.23927178153446035,2017.0,0.41268788682581786,2017.0,0.079,2017.0,1.0,2016.0,0.996986
1768,MO_SALINE,5977,0.644,2789,0.301,19006.0,2017.0,0.151,2017.0,0.562,0.053,0.862,0.005,0.08199999999999999,0.158,2016.0,0.17135280939971653,2017.0,0.4340185676392573,2017.0,0.047,2017.0,0.45799999999999996,2016.0,0.967907
1769,MO_SCHUYLER,1505,0.777,354,0.183,18160.0,2017.0,0.213,2017.0,0.523,0.0,0.986,0.002,0.006999999999999999,0.196,2016.0,0.2208033433944741,2017.0,0.4605437665782493,2017.0,0.059000000000000004,2017.0,1.0,2016.0,0.9949950000000001
1770,MO_SCOTLAND,1525,0.775,365,0.185,20363.0,2017.0,0.22399999999999998,2017.0,0.5329999999999999,0.001,0.986,0.002,0.006999999999999999,0.181,2016.0,0.16445567487892188,2017.0,0.4931476569407604,2017.0,0.045,2017.0,1.0,2016.0,1.0
1771,MO_SCOTT,13168,0.763,3575,0.207,20825.0,2017.0,0.14300000000000002,2017.0,0.51,0.114,0.857,0.003,0.018000000000000002,0.15,2016.0,0.19552750792112916,2017.0,0.5302829354553492,2017.0,0.053,2017.0,0.41600000000000004,2016.0,0.995717
1772,MO_SHANNON,2966,0.76,776,0.199,16862.0,2017.0,0.185,2017.0,0.47100000000000003,0.002,0.96,0.002,0.016,0.173,2016.0,0.2255481645725548,2017.0,0.5102785145888594,2017.0,0.081,2017.0,1.0,2016.0,0.999516
1773,MO_SHELBY,2524,0.775,606,0.18600000000000005,19331.0,2017.0,0.172,2017.0,0.557,0.005,0.981,0.002,0.011,0.194,2016.0,0.15742154368108566,2017.0,0.4822060123784262,2017.0,0.047,2017.0,1.0,2016.0,0.997885
1774,MO_STCHARLES,121650,0.605,68626,0.341,31586.0,2017.0,0.081,2017.0,0.769,0.041,0.907,0.022,0.028,0.112,2016.0,0.06115710916134301,2017.0,0.3935676392572944,2017.0,0.039,2017.0,0.057999999999999996,2016.0,0.978666
1775,MO_STCLAIR,3501,0.7559999999999999,936,0.202,17337.0,2017.0,0.191,2017.0,0.456,0.005,0.965,0.001,0.017,0.234,2016.0,0.22396856581532415,2017.0,0.5067418213969938,2017.0,0.069,2017.0,1.0,2016.0,0.994917
1776,MO_STFRANCOIS,17468,0.706,6250,0.253,18544.0,2017.0,0.154,2017.0,0.495,0.042,0.936,0.004,0.012,0.14300000000000002,2016.0,0.1681360626942305,2017.0,0.497789566755084,2017.0,0.061,2017.0,0.39799999999999996,2016.0,0.995561
1777,MO_STLOUIS,202434,0.393,286704,0.557,34795.0,2017.0,0.109,2017.0,0.77,0.233,0.703,0.035,0.025,0.15,2016.0,0.10268026170898703,2017.0,0.5196728558797524,2017.0,0.046,2017.0,0.011000000000000001,2016.0,0.966701
1778,MO_STLOUISCITY,20832,0.159,104235,0.795,23048.0,2017.0,0.163,2017.0,0.7040000000000001,0.4920000000000001,0.439,0.029,0.035,0.11,2016.0,0.2671998747439427,2017.0,0.6856763925729442,2017.0,0.061,2017.0,0.0,2016.0,0.9632879999999999
1779,MO_STEGENEVIEVE,5496,0.649,2542,0.3,22921.0,2017.0,0.138,2017.0,0.599,0.006999999999999999,0.976,0.003,0.008,0.16,2016.0,0.14473014975981915,2017.0,0.4593280282935455,2017.0,0.053,2017.0,0.7609999999999999,2016.0,0.9784799999999999
1780,MO_STODDARD,11079,0.8340000000000001,1876,0.141,22967.0,2017.0,0.16,2017.0,0.536,0.009000000000000001,0.973,0.002,0.012,0.17800000000000002,2016.0,0.1666953202902039,2017.0,0.4774535809018568,2017.0,0.066,2017.0,0.698,2016.0,0.997449
1781,MO_STONE,13158,0.794,2887,0.174,21733.0,2017.0,0.19699999999999998,2017.0,0.44,0.002,0.972,0.003,0.017,0.244,2016.0,0.1344485950950138,2017.0,0.4022988505747127,2017.0,0.078,2017.0,0.887,2016.0,0.9945510000000001
1782,MO_SULLIVAN,1884,0.758,526,0.212,19279.0,2017.0,0.21,2017.0,0.433,0.005,0.887,0.001,0.18600000000000005,0.17,2016.0,0.1644465588328576,2017.0,0.4592175066312998,2017.0,0.059000000000000004,2017.0,1.0,2016.0,0.947631
1783,MO_TANEY,18276,0.777,4373,0.18600000000000005,20231.0,2017.0,0.21600000000000003,2017.0,0.552,0.009000000000000001,0.936,0.006999999999999999,0.048,0.177,2016.0,0.17805112435133574,2017.0,0.4468390804597701,2017.0,0.08,2017.0,0.439,2016.0,0.974728
1784,MO_TEXAS,8875,0.81,1728,0.158,17868.0,2017.0,0.182,2017.0,0.434,0.034,0.936,0.003,0.016,0.18,2016.0,0.2617999002825328,2017.0,0.5172413793103448,2017.0,0.066,2017.0,0.992,2016.0,0.9973139999999999
1785,MO_VERNON,6533,0.76,1707,0.199,19734.0,2017.0,0.16899999999999998,2017.0,0.523,0.005,0.965,0.005,0.016,0.16399999999999998,2016.0,0.17433112450799662,2017.0,0.44750221043324495,2017.0,0.05,2017.0,0.583,2016.0,0.992609
1786,MO_WARREN,11111,0.7040000000000001,3915,0.248,24692.0,2017.0,0.14400000000000002,2017.0,0.5379999999999999,0.019,0.944,0.004,0.029,0.146,2016.0,0.13642143505903725,2017.0,0.4388815207780725,2017.0,0.048,2017.0,0.63,2016.0,0.9927010000000001
1787,MO_WASHINGTON,7048,0.759,1926,0.207,17703.0,2017.0,0.174,2017.0,0.382,0.022,0.958,0.002,0.01,0.134,2016.0,0.19811120992673528,2017.0,0.4703801945181256,2017.0,0.066,2017.0,0.805,2016.0,0.9984799999999999
1788,MO_WAYNE,4658,0.8079999999999999,948,0.165,18970.0,2017.0,0.18100000000000002,2017.0,0.451,0.003,0.972,0.002,0.01,0.214,2016.0,0.2297979797979798,2017.0,0.4822060123784262,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.9981260000000001
1789,MO_WEBSTER,12840,0.767,3177,0.19,19955.0,2017.0,0.184,2017.0,0.524,0.009000000000000001,0.963,0.002,0.017,0.131,2016.0,0.187430447362564,2017.0,0.4466180371352785,2017.0,0.05,2017.0,0.7390000000000001,2016.0,0.996143
1790,MO_WORTH,808,0.772,195,0.18600000000000005,22967.0,2017.0,0.159,2017.0,0.597,0.006,0.977,0.003,0.011,0.237,2016.0,0.13073852295409186,2017.0,0.4105879752431477,2017.0,0.032,2017.0,1.0,2016.0,0.99903
1791,MO_WRIGHT,6707,0.826,1170,0.14400000000000002,14752.0,2017.0,0.207,2017.0,0.418,0.005,0.972,0.003,0.013,0.175,2016.0,0.2526035896299579,2017.0,0.4964633068081344,2017.0,0.062,2017.0,0.7659999999999999,2016.0,0.998259
1792,NY_ALBANY,47808,0.3419,83071,0.5941,32328.0,2017.0,0.073,2017.0,0.752,0.127,0.782,0.048,0.049,0.139,2016.0,0.12923933362091986,2017.0,0.5291777188328912,2017.0,0.044000000000000004,2017.0,0.09699999999999999,2016.0,0.957742
1793,NY_ALLEGANY,12525,0.6701,4882,0.2612,20978.0,2017.0,0.085,2017.0,0.56,0.011,0.962,0.009000000000000001,0.014,0.152,2016.0,0.17070941432890388,2017.0,0.4514809902740937,2017.0,0.057999999999999996,2017.0,0.787,2016.0,0.9868969999999999
1794,NY_BRONX,37797,0.0946,353646,0.8852,18171.0,2017.0,0.139,2017.0,0.504,0.365,0.279,0.036000000000000004,0.535,0.105,2016.0,0.30529264810849394,2017.0,0.7201591511936339,2017.0,0.077,2017.0,0.0,2016.0,0.816312
1795,NY_BROOME,40943,0.4757,39212,0.4556,24835.0,2017.0,0.07200000000000001,2017.0,0.655,0.048,0.88,0.035,0.034,0.16399999999999998,2016.0,0.17424558030230194,2017.0,0.5491821396993811,2017.0,0.06,2017.0,0.261,2016.0,0.9717600000000001
1796,NY_CATTARAUGUS,19692,0.6319,9497,0.3048,22049.0,2017.0,0.095,2017.0,0.547,0.013,0.929,0.006999999999999999,0.017,0.155,2016.0,0.1746267870777494,2017.0,0.4782272325375774,2017.0,0.062,2017.0,0.618,2016.0,0.991351
1797,NY_CAYUGA,17384,0.5241,13522,0.4076,24702.0,2017.0,0.075,2017.0,0.586,0.04,0.925,0.005,0.024,0.153,2016.0,0.1138972323535722,2017.0,0.4738063660477453,2017.0,0.054000000000000006,2017.0,0.5579999999999999,2016.0,0.98949
