,Year,STATE_COUNTY,Yes,No,Issue,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE,AFAMERPER,WHITESPER,ASIANPER,HISPANICPER,PERSENIORS,YEAR_x,POVERTY_RATE,YEAR_y,INCINEQUALITY,YEAR_x,UNEMP_RATE,YEAR_y,RURAL_POP,YEAR,CITIZENS
2687,2016,MO_ATCHISON,1083,1577,increase_tobacco_tax,2060.0,0.755,541.0,0.198,24748.0,2017.0,0.136,2017.0,0.614,0.003,0.985,0.002,0.01,0.21600000000000005,2016.0,0.1204933586337761,2017.0,0.4738063660477453,2017.0,0.045,2017.0,1.0,2016.0,0.9959110000000001
2688,2016,MO_AUDRAIN,3749,6128,increase_tobacco_tax,6981.0,0.6940000000000001,2570.0,0.255,19687.0,2017.0,0.14400000000000002,2017.0,0.45,0.064,0.898,0.005,0.026,0.16,2016.0,0.1768526719811042,2017.0,0.4297082228116711,2017.0,0.046,2017.0,0.41200000000000003,2016.0,0.993815
2689,2016,MO_BARRY,4960,9506,increase_tobacco_tax,11428.0,0.782,2710.0,0.18600000000000005,19489.0,2017.0,0.201,2017.0,0.436,0.003,0.921,0.013,0.077,0.17600000000000002,2016.0,0.22341361018920372,2017.0,0.4393236074270557,2017.0,0.05,2017.0,0.733,2016.0,0.9630139999999999
2690,2016,MO_BARTON,1819,3974,increase_tobacco_tax,4959.0,0.835,795.0,0.134,20678.0,2017.0,0.177,2017.0,0.598,0.004,0.95,0.002,0.019,0.172,2016.0,0.2285666302796205,2017.0,0.5030946065428824,2017.0,0.054000000000000006,2017.0,0.64,2016.0,0.9902280000000001
2691,2016,MO_BATES,2317,5604,increase_tobacco_tax,6001.0,0.747,1618.0,0.201,21047.0,2017.0,0.17,2017.0,0.49700000000000005,0.009000000000000001,0.966,0.002,0.016,0.177,2016.0,0.16301037847243802,2017.0,0.5197833775419982,2017.0,0.06,2017.0,0.773,2016.0,0.996972
2692,2016,MO_BENTON,3145,6267,increase_tobacco_tax,7213.0,0.752,2025.0,0.211,19717.0,2017.0,0.19,2017.0,0.456,0.003,0.971,0.003,0.015,0.259,2016.0,0.1934316426295036,2017.0,0.4925950486295314,2017.0,0.065,2017.0,0.865,2016.0,0.996547
2693,2016,MO_BOLLINGER,1634,3914,increase_tobacco_tax,4827.0,0.85,705.0,0.124,19470.0,2017.0,0.16699999999999998,2017.0,0.428,0.003,0.979,0.002,0.008,0.16699999999999998,2016.0,0.2365353037766831,2017.0,0.5369142351900972,2017.0,0.055999999999999994,2017.0,1.0,2016.0,0.999511
2694,2016,MO_BOONE,34174,47678,increase_tobacco_tax,36200.0,0.4320000000000001,41125.0,0.49,26895.0,2017.0,0.121,2017.0,0.797,0.093,0.828,0.038,0.03,0.093,2016.0,0.19256570652107385,2017.0,0.6152740937223696,2017.0,0.035,2017.0,0.188,2016.0,0.957939
2695,2016,MO_BUCHANAN,13792,21476,increase_tobacco_tax,21320.0,0.598,12013.0,0.337,21961.0,2017.0,0.14,2017.0,0.541,0.052000000000000005,0.8909999999999999,0.008,0.052000000000000005,0.14,2016.0,0.1835774856030307,2017.0,0.4846374889478338,2017.0,0.046,2017.0,0.134,2016.0,0.9717389999999999
2696,2016,MO_BUTLER,5698,10830,increase_tobacco_tax,13650.0,0.7909999999999999,3036.0,0.17600000000000002,19246.0,2017.0,0.17,2017.0,0.532,0.053,0.908,0.006999999999999999,0.016,0.17,2016.0,0.21610331328177215,2017.0,0.5188992042440319,2017.0,0.062,2017.0,0.522,2016.0,0.9910459999999999
2697,2016,MO_CALDWELL,1381,2908,increase_tobacco_tax,3232.0,0.75,838.0,0.194,21482.0,2017.0,0.14800000000000002,2017.0,0.529,0.004,0.965,0.002,0.015,0.16699999999999998,2016.0,0.13162100456621004,2017.0,0.4809902740937224,2017.0,0.045,2017.0,1.0,2016.0,0.9913879999999999
2698,2016,MO_CALLAWAY,6823,12144,increase_tobacco_tax,13057.0,0.68,4989.0,0.26,23171.0,2017.0,0.133,2017.0,0.541,0.046,0.92,0.006,0.016,0.123,2016.0,0.13147038601316174,2017.0,0.4633068081343944,2017.0,0.047,2017.0,0.62,2016.0,0.9911399999999999
2699,2016,MO_CAMDEN,7961,14336,increase_tobacco_tax,16944.0,0.753,4768.0,0.212,23038.0,2017.0,0.179,2017.0,0.529,0.004,0.965,0.004,0.023,0.217,2016.0,0.182124595877376,2017.0,0.4429708222811671,2017.0,0.065,2017.0,0.742,2016.0,0.985641
2700,2016,MO_CAPEGIRARDEAU,14677,21841,increase_tobacco_tax,27017.0,0.7290000000000001,8492.0,0.229,23751.0,2017.0,0.122,2017.0,0.693,0.07,0.887,0.012,0.02,0.14300000000000002,2016.0,0.1769211233341799,2017.0,0.5209991158267021,2017.0,0.043,2017.0,0.305,2016.0,0.981649
2701,2016,MO_CARROLL,1406,2851,increase_tobacco_tax,3480.0,0.7979999999999999,745.0,0.171,24073.0,2017.0,0.153,2017.0,0.499,0.017,0.966,0.001,0.013,0.191,2016.0,0.18486633439057545,2017.0,0.5372458001768347,2017.0,0.059000000000000004,2017.0,0.645,2016.0,0.9956709999999999
2702,2016,MO_CARTER,807,1873,increase_tobacco_tax,2324.0,0.815,436.0,0.153,18245.0,2017.0,0.198,2017.0,0.625,0.001,0.966,0.001,0.017,0.166,2016.0,0.20631067961165048,2017.0,0.5723916887709991,2017.0,0.075,2017.0,1.0,2016.0,1.0
2703,2016,MO_CASS,20593,30076,increase_tobacco_tax,33098.0,0.649,14846.0,0.29100000000000004,27463.0,2017.0,0.11,2017.0,0.655,0.035,0.917,0.006,0.04,0.136,2016.0,0.09338684977028636,2017.0,0.40959328028293546,2017.0,0.048,2017.0,0.324,2016.0,0.98867
2704,2016,MO_CEDAR,2107,4065,increase_tobacco_tax,5021.0,0.799,1011.0,0.161,16362.0,2017.0,0.18600000000000003,2017.0,0.5379999999999999,0.001,0.969,0.003,0.015,0.224,2016.0,0.2325291486397301,2017.0,0.5080680813439434,2017.0,0.053,2017.0,0.753,2016.0,0.996914
2705,2016,MO_CHARITON,1283,2625,increase_tobacco_tax,2950.0,0.743,888.0,0.224,19481.0,2017.0,0.16,2017.0,0.483,0.02,0.967,0.001,0.005,0.214,2016.0,0.15353260869565216,2017.0,0.5003315649867374,2017.0,0.047,2017.0,1.0,2016.0,0.9986870000000001
2706,2016,MO_CHRISTIAN,16024,24960,increase_tobacco_tax,30946.0,0.745,8508.0,0.205,25134.0,2017.0,0.133,2017.0,0.6759999999999999,0.006,0.957,0.005,0.025,0.122,2016.0,0.1099137665916276,2017.0,0.38461538461538464,2017.0,0.042,2017.0,0.44799999999999995,2016.0,0.9902139999999999
2707,2016,MO_CLARK,1139,2112,increase_tobacco_tax,2458.0,0.741,724.0,0.218,20279.0,2017.0,0.17300000000000001,2017.0,0.5660000000000001,0.003,0.982,0.003,0.006,0.177,2016.0,0.13799256505576207,2017.0,0.4414235190097259,2017.0,0.071,2017.0,1.0,2016.0,0.996793
2708,2016,MO_CLAY,47824,61186,increase_tobacco_tax,57476.0,0.522,45304.0,0.411,29406.0,2017.0,0.10099999999999999,2017.0,0.706,0.052000000000000005,0.875,0.021,0.059,0.112,2016.0,0.09071425466243534,2017.0,0.4031830238726791,2017.0,0.045,2017.0,0.098,2016.0,0.980698
2709,2016,MO_CLINTON,3422,6720,increase_tobacco_tax,7067.0,0.6920000000000001,2572.0,0.252,25100.0,2017.0,0.128,2017.0,0.616,0.014,0.955,0.003,0.016,0.157,2016.0,0.09494817349300594,2017.0,0.4147877984084881,2017.0,0.049,2017.0,0.762,2016.0,0.993705
2710,2016,MO_COLE,14226,23010,increase_tobacco_tax,24616.0,0.659,10913.0,0.292,26160.0,2017.0,0.11900000000000001,2017.0,0.6509999999999999,0.112,0.8440000000000001,0.013,0.024,0.123,2016.0,0.12649451024707375,2017.0,0.4257294429708223,2017.0,0.04,2017.0,0.29100000000000004,2016.0,0.986502
2711,2016,MO_COOPER,2951,4954,increase_tobacco_tax,5624.0,0.7040000000000001,1932.0,0.242,22910.0,2017.0,0.138,2017.0,0.542,0.069,0.904,0.004,0.013,0.154,2016.0,0.13332085594859314,2017.0,0.4534703801945181,2017.0,0.057999999999999996,2017.0,0.532,2016.0,0.994209
2712,2016,MO_CRAWFORD,2834,6880,increase_tobacco_tax,7724.0,0.779,1824.0,0.184,18415.0,2017.0,0.17300000000000001,2017.0,0.39,0.003,0.973,0.003,0.015,0.163,2016.0,0.2144547303748599,2017.0,0.487842617152962,2017.0,0.06,2017.0,0.733,2016.0,0.995315
2713,2016,MO_DADE,1144,2763,increase_tobacco_tax,3184.0,0.8059999999999999,637.0,0.161,20034.0,2017.0,0.171,2017.0,0.49,0.004,0.96,0.003,0.015,0.205,2016.0,0.20557208547470926,2017.0,0.4932581786030062,2017.0,0.051,2017.0,1.0,2016.0,0.9968379999999999
2714,2016,MO_DALLAS,2133,5218,increase_tobacco_tax,5895.0,0.7909999999999999,1272.0,0.171,18155.0,2017.0,0.20600000000000002,2017.0,0.434,0.002,0.965,0.002,0.015,0.17,2016.0,0.1822980603977412,2017.0,0.45015473032714415,2017.0,0.062,2017.0,0.8190000000000001,2016.0,0.999576
2715,2016,MO_DAVIESS,1033,2661,increase_tobacco_tax,2767.0,0.74,730.0,0.195,19890.0,2017.0,0.193,2017.0,0.391,0.003,0.98,0.001,0.01,0.171,2016.0,0.16291009266215878,2017.0,0.4309239610963749,2017.0,0.046,2017.0,1.0,2016.0,0.9951559999999999
2716,2016,MO_DEKALB,1325,3188,increase_tobacco_tax,3540.0,0.7709999999999999,824.0,0.179,16635.0,2017.0,0.135,2017.0,0.365,0.113,0.8690000000000001,0.002,0.017,0.13699999999999998,2016.0,0.14179431072210066,2017.0,0.5083996463306808,2017.0,0.047,2017.0,0.624,2016.0,0.9940969999999999
2717,2016,MO_DENT,1744,4918,increase_tobacco_tax,5600.0,0.825,978.0,0.14400000000000002,18544.0,2017.0,0.20800000000000002,2017.0,0.424,0.004,0.966,0.003,0.009000000000000001,0.19,2016.0,0.22392156862745094,2017.0,0.5218832891246685,2017.0,0.057999999999999996,2017.0,0.6859999999999999,2016.0,0.9933879999999999
2718,2016,MO_DOUGLAS,1874,4672,increase_tobacco_tax,5486.0,0.823,984.0,0.14800000000000002,16404.0,2017.0,0.18899999999999997,2017.0,0.488,0.002,0.971,0.002,0.008,0.198,2016.0,0.20503488019411584,2017.0,0.4315870910698497,2017.0,0.068,2017.0,0.7909999999999999,2016.0,0.996584
2719,2016,MO_DUNKLIN,3853,6322,increase_tobacco_tax,8026.0,0.759,2360.0,0.223,17990.0,2017.0,0.166,2017.0,0.439,0.097,0.851,0.003,0.054000000000000006,0.165,2016.0,0.2739434079805895,2017.0,0.5691865605658709,2017.0,0.08,2017.0,0.505,2016.0,0.979182
2720,2016,MO_FRANKLIN,18067,31596,increase_tobacco_tax,35430.0,0.7070000000000001,12341.0,0.246,24742.0,2017.0,0.124,2017.0,0.634,0.008,0.968,0.004,0.014,0.138,2016.0,0.11960004364603068,2017.0,0.4374447391688771,2017.0,0.05,2017.0,0.556,2016.0,0.993122
2721,2016,MO_GASCONADE,2308,4955,increase_tobacco_tax,5670.0,0.7609999999999999,1520.0,0.204,21830.0,2017.0,0.15,2017.0,0.506,0.002,0.979,0.003,0.01,0.201,2016.0,0.14272933727892093,2017.0,0.4818744473916888,2017.0,0.042,2017.0,0.809,2016.0,0.9966389999999999
2722,2016,MO_GENTRY,945,2048,increase_tobacco_tax,2304.0,0.757,605.0,0.199,20534.0,2017.0,0.171,2017.0,0.596,0.003,0.984,0.003,0.005,0.205,2016.0,0.15881993274228065,2017.0,0.4588859416445624,2017.0,0.042,2017.0,1.0,2016.0,0.993032
2723,2016,MO_GREENE,51079,77445,increase_tobacco_tax,78035.0,0.604,42728.0,0.331,23520.0,2017.0,0.14,2017.0,0.713,0.029,0.912,0.016,0.03,0.14,2016.0,0.18689727501617007,2017.0,0.4829796640141468,2017.0,0.040999999999999995,2017.0,0.14,2016.0,0.9829389999999999
2724,2016,MO_GRUNDY,1364,2993,increase_tobacco_tax,3462.0,0.782,780.0,0.17600000000000002,19527.0,2017.0,0.156,2017.0,0.562,0.006,0.969,0.004,0.017,0.205,2016.0,0.19903255063992745,2017.0,0.5296198054818744,2017.0,0.040999999999999995,2017.0,0.455,2016.0,0.987489
2725,2016,MO_HARRISON,1069,2534,increase_tobacco_tax,2965.0,0.804,574.0,0.156,19468.0,2017.0,0.179,2017.0,0.42200000000000004,0.003,0.976,0.002,0.016,0.207,2016.0,0.18599119990486385,2017.0,0.4573386383731211,2017.0,0.051,2017.0,0.7040000000000001,2016.0,0.98601
2726,2016,MO_HENRY,3428,6329,increase_tobacco_tax,7075.0,0.7170000000000001,2357.0,0.239,22394.0,2017.0,0.153,2017.0,0.565,0.01,0.964,0.002,0.017,0.195,2016.0,0.2142556081112724,2017.0,0.4246242263483643,2017.0,0.055,2017.0,0.495,2016.0,0.988965
2727,2016,MO_HICKORY,1330,3320,increase_tobacco_tax,3542.0,0.75,1016.0,0.215,17361.0,2017.0,0.22,2017.0,0.473,0.003,0.97,0.002,0.009000000000000001,0.29600000000000004,2016.0,0.2520593080724877,2017.0,0.4451812555260831,2017.0,0.067,2017.0,1.0,2016.0,0.997086
2728,2016,MO_HOLT,804,1487,increase_tobacco_tax,1926.0,0.818,347.0,0.147,24127.0,2017.0,0.154,2017.0,0.602,0.002,0.977,0.003,0.008,0.212,2016.0,0.1389769126301494,2017.0,0.4195402298850575,2017.0,0.037000000000000005,2017.0,1.0,2016.0,0.999559
2729,2016,MO_HOWARD,1369,3400,increase_tobacco_tax,3277.0,0.6729999999999999,1283.0,0.264,21598.0,2017.0,0.14400000000000002,2017.0,0.564,0.052000000000000005,0.918,0.003,0.012,0.159,2016.0,0.1818085668958223,2017.0,0.5350353669319187,2017.0,0.049,2017.0,0.6409999999999999,2016.0,0.996058
2730,2016,MO_HOWELL,5668,11495,increase_tobacco_tax,13893.0,0.7959999999999999,2881.0,0.165,17416.0,2017.0,0.166,2017.0,0.528,0.004,0.963,0.005,0.017,0.171,2016.0,0.2272899845604799,2017.0,0.5371352785145889,2017.0,0.064,2017.0,0.722,2016.0,0.9906370000000001
2731,2016,MO_IRON,1269,2927,increase_tobacco_tax,3173.0,0.743,933.0,0.219,19101.0,2017.0,0.17,2017.0,0.474,0.013,0.964,0.001,0.013,0.179,2016.0,0.21820423258680915,2017.0,0.4866268788682581,2017.0,0.078,2017.0,0.7490000000000001,2016.0,0.998239
2732,2016,MO_JACKSON,71834,98451,increase_tobacco_tax,91557.0,0.528,71237.0,0.411,26062.0,2017.0,0.14800000000000002,2017.0,0.6579999999999999,0.239,0.669,0.016,0.084,0.125,2016.0,0.1720930509263597,2017.0,0.5398983200707338,2017.0,0.059000000000000004,2017.0,0.038,2016.0,0.9680209999999999
2733,2016,MO_JASPER,18196,29567,increase_tobacco_tax,35070.0,0.726,10572.0,0.219,21124.0,2017.0,0.174,2017.0,0.5670000000000001,0.019,0.882,0.01,0.068,0.134,2016.0,0.17796181234292094,2017.0,0.4748010610079576,2017.0,0.042,2017.0,0.237,2016.0,0.97157
2734,2016,MO_JEFFERSON,40071,65138,increase_tobacco_tax,69036.0,0.65,31568.0,0.297,24792.0,2017.0,0.121,2017.0,0.653,0.008,0.965,0.006,0.016,0.112,2016.0,0.10948998004645223,2017.0,0.4005305039787799,2017.0,0.048,2017.0,0.302,2016.0,0.993194
2735,2016,MO_JOHNSON,8208,12885,increase_tobacco_tax,13719.0,0.649,5930.0,0.281,21547.0,2017.0,0.122,2017.0,0.6940000000000001,0.043,0.9,0.015,0.031,0.107,2016.0,0.1703151213793382,2017.0,0.4781167108753315,2017.0,0.054000000000000006,2017.0,0.504,2016.0,0.982555
2737,2016,MO_KNOX,600,1196,increase_tobacco_tax,1416.0,0.757,379.0,0.203,20946.0,2017.0,0.22,2017.0,0.46,0.003,0.98,0.002,0.008,0.2,2016.0,0.20097161851188955,2017.0,0.4969053934571177,2017.0,0.039,2017.0,1.0,2016.0,0.9972479999999999
2738,2016,MO_LACLEDE,5019,10919,increase_tobacco_tax,12881.0,0.8029999999999999,2553.0,0.159,19553.0,2017.0,0.16899999999999998,2017.0,0.46299999999999997,0.006999999999999999,0.957,0.004,0.02,0.156,2016.0,0.19190877313621,2017.0,0.4739168877099912,2017.0,0.064,2017.0,0.605,2016.0,0.9984790000000001
2739,2016,MO_LAFAYETTE,5351,10347,increase_tobacco_tax,10988.0,0.6920000000000001,4053.0,0.255,23637.0,2017.0,0.124,2017.0,0.557,0.022,0.941,0.004,0.022,0.165,2016.0,0.12192233372810572,2017.0,0.4521441202475686,2017.0,0.048,2017.0,0.569,2016.0,0.9925280000000001
2740,2016,MO_LAWRENCE,5525,10942,increase_tobacco_tax,13089.0,0.7829999999999999,2901.0,0.174,19060.0,2017.0,0.184,2017.0,0.517,0.003,0.936,0.004,0.063,0.163,2016.0,0.1813262967109121,2017.0,0.4434129089301503,2017.0,0.049,2017.0,0.5870000000000001,2016.0,0.9825149999999999
2741,2016,MO_LEWIS,1502,2866,increase_tobacco_tax,3344.0,0.75,934.0,0.21,19317.0,2017.0,0.155,2017.0,0.508,0.032,0.944,0.002,0.016,0.163,2016.0,0.13782493368700266,2017.0,0.4471706454465075,2017.0,0.049,2017.0,1.0,2016.0,0.9876799999999999
2742,2016,MO_LINCOLN,8166,16447,increase_tobacco_tax,18159.0,0.727,5575.0,0.223,22063.0,2017.0,0.14,2017.0,0.52,0.019,0.95,0.004,0.02,0.109,2016.0,0.1375532789949899,2017.0,0.4531388152077807,2017.0,0.052000000000000005,2017.0,0.748,2016.0,0.992116
2743,2016,MO_LINN,1683,3788,increase_tobacco_tax,4088.0,0.732,1240.0,0.222,21015.0,2017.0,0.159,2017.0,0.49,0.006999999999999999,0.972,0.002,0.015,0.19,2016.0,0.1836584166530077,2017.0,0.4637488947833775,2017.0,0.069,2017.0,0.665,2016.0,0.99724
2744,2016,MO_LIVINGSTON,2205,4055,increase_tobacco_tax,4879.0,0.76,1265.0,0.197,21011.0,2017.0,0.14800000000000002,2017.0,0.457,0.024,0.954,0.003,0.012,0.182,2016.0,0.17846532859937686,2017.0,0.466290893015031,2017.0,0.043,2017.0,0.366,2016.0,0.99555
2745,2016,MO_MACON,2421,5029,increase_tobacco_tax,5798.0,0.76,1548.0,0.203,20054.0,2017.0,0.17,2017.0,0.547,0.023,0.952,0.004,0.01,0.194,2016.0,0.18817382101990876,2017.0,0.4372236958443855,2017.0,0.054000000000000006,2017.0,0.6779999999999999,2016.0,0.9962979999999999
2746,2016,MO_MADISON,1602,3636,increase_tobacco_tax,4102.0,0.7709999999999999,1005.0,0.189,17316.0,2017.0,0.17300000000000001,2017.0,0.56,0.003,0.971,0.003,0.02,0.177,2016.0,0.16390454093470336,2017.0,0.4226348364279399,2017.0,0.057999999999999996,2017.0,0.655,2016.0,0.9947590000000001
2747,2016,MO_MARIES,1513,2922,increase_tobacco_tax,3561.0,0.7909999999999999,794.0,0.17600000000000002,22026.0,2017.0,0.179,2017.0,0.47700000000000004,0.003,0.977,0.001,0.008,0.179,2016.0,0.18875366238449404,2017.0,0.4555702917771883,2017.0,0.052000000000000005,2017.0,1.0,2016.0,0.9996659999999999
2748,2016,MO_MARION,4555,8202,increase_tobacco_tax,9419.0,0.728,2994.0,0.231,21909.0,2017.0,0.138,2017.0,0.58,0.049,0.918,0.005,0.014,0.157,2016.0,0.17274850386804844,2017.0,0.4760167992926614,2017.0,0.044000000000000004,2017.0,0.248,2016.0,0.995183
2749,2016,MO_MCDONALD,2937,4992,increase_tobacco_tax,6599.0,0.8009999999999999,1329.0,0.161,17505.0,2017.0,0.242,2017.0,0.423,0.006,0.85,0.008,0.112,0.125,2016.0,0.20712147612026985,2017.0,0.4681697612732095,2017.0,0.046,2017.0,1.0,2016.0,0.934067
2750,2016,MO_MERCER,516,1133,increase_tobacco_tax,1486.0,0.852,216.0,0.124,20178.0,2017.0,0.17600000000000002,2017.0,0.505,0.002,0.978,0.005,0.006999999999999999,0.202,2016.0,0.14624724061810154,2017.0,0.4993368700265252,2017.0,0.044000000000000004,2017.0,1.0,2016.0,0.9932469999999999
2751,2016,MO_MILLER,3566,7686,increase_tobacco_tax,9285.0,0.813,1750.0,0.153,19385.0,2017.0,0.17800000000000002,2017.0,0.526,0.004,0.967,0.003,0.014,0.157,2016.0,0.19306067852944755,2017.0,0.5373563218390804,2017.0,0.06,2017.0,0.7979999999999999,2016.0,0.997401
2752,2016,MO_MISSISSIPPI,1681,3235,increase_tobacco_tax,3600.0,0.696,1458.0,0.282,15558.0,2017.0,0.158,2017.0,0.35600000000000004,0.24,0.741,0.002,0.016,0.152,2016.0,0.30459490176976783,2017.0,0.5038682581786029,2017.0,0.059000000000000004,2017.0,0.327,2016.0,0.9973780000000001
2753,2016,MO_MONITEAU,1946,4738,increase_tobacco_tax,5347.0,0.7829999999999999,1237.0,0.181,19451.0,2017.0,0.177,2017.0,0.483,0.037000000000000005,0.924,0.004,0.038,0.138,2016.0,0.1230886321178994,2017.0,0.4415340406719717,2017.0,0.049,2017.0,0.527,2016.0,0.978662
2754,2016,MO_MONROE,1322,2723,increase_tobacco_tax,3159.0,0.76,853.0,0.205,20331.0,2017.0,0.166,2017.0,0.46399999999999997,0.03,0.951,0.003,0.01,0.18600000000000005,2016.0,0.15671290853515166,2017.0,0.3874889478337754,2017.0,0.053,2017.0,1.0,2016.0,0.997107
2755,2016,MO_MONTGOMERY,1727,3603,increase_tobacco_tax,4127.0,0.76,1119.0,0.206,20991.0,2017.0,0.159,2017.0,0.5379999999999999,0.016,0.957,0.003,0.014,0.187,2016.0,0.17542781921895567,2017.0,0.5180150309460655,2017.0,0.05,2017.0,0.785,2016.0,0.996193
2756,2016,MO_MORGAN,3013,5707,increase_tobacco_tax,6760.0,0.7659999999999999,1768.0,0.2,17935.0,2017.0,0.21899999999999997,2017.0,0.377,0.006,0.961,0.004,0.018000000000000002,0.221,2016.0,0.2424456796361799,2017.0,0.5443191865605659,2017.0,0.067,2017.0,1.0,2016.0,0.994351
2757,2016,MO_NEWMADRID,2608,4466,increase_tobacco_tax,5270.0,0.716,1933.0,0.263,21215.0,2017.0,0.156,2017.0,0.41700000000000004,0.158,0.8170000000000001,0.004,0.011,0.161,2016.0,0.2457264957264957,2017.0,0.5737179487179487,2017.0,0.062,2017.0,0.569,2016.0,0.995721
2758,2016,MO_NEWTON,9803,16271,increase_tobacco_tax,20553.0,0.772,4990.0,0.188,22341.0,2017.0,0.171,2017.0,0.568,0.008,0.893,0.013,0.044,0.152,2016.0,0.14369867285768734,2017.0,0.4446286472148541,2017.0,0.045,2017.0,0.644,2016.0,0.973715
2759,2016,MO_NODAWAY,3366,5942,increase_tobacco_tax,6380.0,0.675,2529.0,0.267,18079.0,2017.0,0.124,2017.0,0.563,0.024,0.945,0.016,0.013,0.132,2016.0,0.2546041677178465,2017.0,0.565760389036251,2017.0,0.049,2017.0,0.434,2016.0,0.9840610000000001
2760,2016,MO_OREGON,1580,2894,increase_tobacco_tax,3671.0,0.7859999999999999,865.0,0.185,16331.0,2017.0,0.19399999999999998,2017.0,0.531,0.001,0.966,0.003,0.012,0.198,2016.0,0.2634837257292937,2017.0,0.5655393457117595,2017.0,0.063,2017.0,0.805,2016.0,0.997345
2761,2016,MO_OSAGE,2383,4589,increase_tobacco_tax,5856.0,0.826,998.0,0.141,22629.0,2017.0,0.128,2017.0,0.5539999999999999,0.002,0.988,0.001,0.006,0.15,2016.0,0.06871138241643714,2017.0,0.4162245800176835,2017.0,0.037000000000000005,2017.0,1.0,2016.0,0.999489
2762,2016,MO_OZARK,1337,3056,increase_tobacco_tax,3639.0,0.8079999999999999,724.0,0.161,17215.0,2017.0,0.21600000000000003,2017.0,0.47700000000000004,0.001,0.974,0.001,0.013,0.234,2016.0,0.27221212445204745,2017.0,0.5045313881520779,2017.0,0.079,2017.0,1.0,2016.0,0.9984129999999999
2763,2016,MO_PEMISCOT,2445,3126,increase_tobacco_tax,3964.0,0.6579999999999999,1947.0,0.32299999999999995,16881.0,2017.0,0.147,2017.0,0.44299999999999995,0.268,0.7040000000000001,0.002,0.019,0.147,2016.0,0.2912160989995952,2017.0,0.5946065428824049,2017.0,0.091,2017.0,0.493,2016.0,0.994318
2764,2016,MO_PERRY,3370,5070,increase_tobacco_tax,6908.0,0.79,1520.0,0.174,23435.0,2017.0,0.13,2017.0,0.5489999999999999,0.004,0.972,0.004,0.017,0.156,2016.0,0.07903268668615468,2017.0,0.4147877984084881,2017.0,0.042,2017.0,0.556,2016.0,0.994883
2765,2016,MO_PETTIS,6646,11208,increase_tobacco_tax,12810.0,0.7070000000000001,4324.0,0.239,19709.0,2017.0,0.175,2017.0,0.5589999999999999,0.03,0.897,0.006,0.07200000000000001,0.147,2016.0,0.16940948693126814,2017.0,0.4384394341290893,2017.0,0.053,2017.0,0.37799999999999995,2016.0,0.9538549999999999
2766,2016,MO_PHELPS,6839,11540,increase_tobacco_tax,12709.0,0.685,4766.0,0.257,21173.0,2017.0,0.16,2017.0,0.636,0.022,0.917,0.029,0.02,0.136,2016.0,0.20633362855159534,2017.0,0.5474137931034483,2017.0,0.053,2017.0,0.462,2016.0,0.960609
2767,2016,MO_PIKE,2308,4993,increase_tobacco_tax,5274.0,0.7140000000000001,1806.0,0.245,18650.0,2017.0,0.162,2017.0,0.37200000000000005,0.07200000000000001,0.902,0.002,0.018000000000000002,0.156,2016.0,0.15162969389019704,2017.0,0.4489389920424404,2017.0,0.046,2017.0,0.544,2016.0,0.99318
2768,2016,MO_PLATTE,22412,26338,increase_tobacco_tax,25933.0,0.528,20057.0,0.408,35143.0,2017.0,0.09300000000000001,2017.0,0.797,0.059,0.872,0.023,0.05,0.112,2016.0,0.07115276196959866,2017.0,0.4476127320954907,2017.0,0.042,2017.0,0.158,2016.0,0.9728020000000001
2769,2016,MO_POLK,4591,9098,increase_tobacco_tax,10438.0,0.758,2631.0,0.191,19511.0,2017.0,0.16,2017.0,0.583,0.008,0.962,0.003,0.02,0.161,2016.0,0.17584339578218022,2017.0,0.4557913351016799,2017.0,0.052000000000000005,2017.0,0.6890000000000001,2016.0,0.99775
2770,2016,MO_PULASKI,5134,8146,increase_tobacco_tax,9876.0,0.732,2922.0,0.217,20863.0,2017.0,0.142,2017.0,0.6709999999999999,0.114,0.775,0.026,0.09,0.07200000000000001,2016.0,0.1458958214081282,2017.0,0.4119142351900972,2017.0,0.057999999999999996,2017.0,0.44,2016.0,0.977468
2771,2016,MO_PUTNAM,805,1450,increase_tobacco_tax,1936.0,0.825,353.0,0.15,19397.0,2017.0,0.19399999999999998,2017.0,0.556,0.002,0.982,0.005,0.006999999999999999,0.21600000000000005,2016.0,0.18730489073881373,2017.0,0.5477453580901858,2017.0,0.04,2017.0,1.0,2016.0,0.9956940000000001
2772,2016,MO_RALLS,1708,3450,increase_tobacco_tax,3969.0,0.754,1138.0,0.21600000000000005,23299.0,2017.0,0.129,2017.0,0.428,0.011,0.973,0.002,0.01,0.165,2016.0,0.12576869668716525,2017.0,0.3532272325375774,2017.0,0.042,2017.0,0.961,2016.0,0.996186
2773,2016,MO_RANDOLPH,3633,6651,increase_tobacco_tax,7529.0,0.73,2283.0,0.221,17587.0,2017.0,0.155,2017.0,0.507,0.059,0.91,0.004,0.016,0.142,2016.0,0.17643448910708806,2017.0,0.5269672855879752,2017.0,0.059000000000000004,2017.0,0.452,2016.0,0.996093
